id,dtime,lat,lng,PM10 Concentration,PM2.5 Concentration,temp,hum
4981,3/1/2022 10:11,28.1774555,84.02130633,105.5,55.4,19.9,61.9
4983,3/1/2022 10:11,28.17740967,84.02115983,97,54.3,19.9,62
4985,3/1/2022 10:11,28.1773485,84.02103733,121.3,55.8,19.7,61.5
4987,3/1/2022 10:11,28.17722733,84.02101167,150,58.8,19.7,61.3
4989,3/1/2022 10:12,28.17709533,84.02099083,153.5,61.2,19.7,61.1
4991,3/1/2022 10:12,28.17698167,84.02090183,157.2,62,19.7,61.5
4993,3/1/2022 10:12,28.1769085,84.0207865,150.6,61.1,19.7,61.7
4995,3/1/2022 10:12,28.1767735,84.02078017,147.1,62,19.8,61.4
4997,3/1/2022 10:12,28.17663333,84.02086883,148,63.2,19.8,61.4
4999,3/1/2022 10:12,28.1765045,84.02094633,123,61.9,19.9,61.7
5001,3/1/2022 10:12,28.1763695,84.02102383,93.4,58.7,19.9,62.4
5003,3/1/2022 10:12,28.176192,84.02111617,91.4,57.3,20,62.4
5005,3/1/2022 10:12,28.17604617,84.02118933,83.8,56.1,20,62.2
5007,3/1/2022 10:12,28.17586567,84.02127433,87.9,56.7,20,61.9
5009,3/1/2022 10:12,28.17568217,84.0213605,89.3,55.9,20.1,61.9
5011,3/1/2022 10:12,28.175489,84.02143617,96,56.2,20.2,61.6
5013,3/1/2022 10:12,28.17534717,84.02149783,95.4,56,20.2,61.2
5015,3/1/2022 10:13,28.17518617,84.021563,95.5,57.9,20.2,61.1
5017,3/1/2022 10:13,28.17503267,84.02161633,98.3,58.9,20.2,61.2
5019,3/1/2022 10:13,28.174873,84.0216795,111.4,59.9,20.3,61.1
5021,3/1/2022 10:13,28.17471217,84.02177367,127.5,60.4,20.2,60.8
5023,3/1/2022 10:13,28.17455167,84.02185433,155.6,62.7,20.2,61
5025,3/1/2022 10:13,28.17435583,84.02193783,165.3,62.5,19.9,60.6
5027,3/1/2022 10:13,28.174206,84.02201567,173.1,62.9,19.7,60.3
5029,3/1/2022 10:13,28.17407483,84.02205283,174.4,61.7,19.7,61.1
5031,3/1/2022 10:13,28.17390333,84.02211683,184.2,61.6,19.7,61.1
5033,3/1/2022 10:13,28.173753,84.022154,170.5,60.8,19.8,61.1
5035,3/1/2022 10:13,28.17360533,84.0221865,154.1,60,19.8,61.4
5037,3/1/2022 10:13,28.17344633,84.0222075,120.4,57.3,19.7,62
5039,3/1/2022 10:13,28.173295,84.022235,108.6,55.9,19.7,62
5041,3/1/2022 10:13,28.17315467,84.0222585,98,54.5,19.7,62.3
5043,3/1/2022 10:13,28.17301583,84.02230967,92.8,53.1,19.8,62.8
5045,3/1/2022 10:14,28.17288217,84.02238017,82.7,53.8,19.8,62.9
5047,3/1/2022 10:14,28.17274333,84.02244183,85,54.4,19.8,62.7
5049,3/1/2022 10:14,28.17259283,84.022516,88.7,54.8,19.9,62.6
5051,3/1/2022 10:14,28.17244983,84.02259383,94.6,55.2,20,63.3
5053,3/1/2022 10:14,28.1723145,84.02266817,108,57.2,20.2,63.2
5055,3/1/2022 10:14,28.1721835,84.02274417,112.2,58.8,20.2,62.5
5057,3/1/2022 10:14,28.1720555,84.02282417,115.2,60.2,20.3,62.3
5059,3/1/2022 10:14,28.17193033,84.02290217,112.9,60.5,20.4,62
5061,3/1/2022 10:14,28.171804,84.02297967,119.7,60.8,20.5,61.6
5063,3/1/2022 10:14,28.17173483,84.023028,129.3,62.3,20.5,61.1
5065,3/1/2022 10:14,28.1716015,84.02311467,128.4,63.9,20.6,61
5067,3/1/2022 10:14,28.17141567,84.02321117,116.7,63,20.5,61
5069,3/1/2022 10:14,28.171283,84.0232645,108.9,61.2,20.5,60.8
5071,3/1/2022 10:14,28.1711415,84.02331583,116.7,60.4,20.3,60.8
5073,3/1/2022 10:15,28.17100583,84.02337433,143.7,81.6,20.2,60.7
5075,3/1/2022 10:15,28.17087967,84.02343317,136.9,80.5,20.2,60.6
5077,3/1/2022 10:15,28.170704,84.023542,127.8,78.3,20.2,60.6
5079,3/1/2022 10:15,28.17057267,84.02362883,122.3,77.9,20.2,61.1
5081,3/1/2022 10:15,28.1704405,84.02370367,128.4,77.4,20.2,61.2
5083,3/1/2022 10:15,28.17031717,84.02378183,129.8,77.8,20.2,61.7
5085,3/1/2022 10:15,28.1701895,84.02386367,123.8,77.6,20.3,61.9
5087,3/1/2022 10:15,28.17006733,84.02395567,96.3,56.9,20.3,61.8
5089,3/1/2022 10:15,28.169941,84.024056,105.7,59.4,20.2,61.8
5091,3/1/2022 10:15,28.16977717,84.024184,107.4,59.9,20.3,62.3
5093,3/1/2022 10:15,28.16966233,84.02426283,114.5,60.6,20.2,62.4
5095,3/1/2022 10:15,28.16955117,84.02428817,117.8,61.5,20.3,62.4
5097,3/1/2022 10:15,28.16944017,84.02424533,131.2,63.8,20.2,62.5
5099,3/1/2022 10:15,28.169388,84.0241555,171.3,68.4,20.3,62.7
5101,3/1/2022 10:16,28.1693195,84.02400117,210.5,70.8,20.4,62.4
5103,3/1/2022 10:16,28.16924117,84.02385017,240.6,71.8,20.4,62.3
5105,3/1/2022 10:16,28.1691425,84.02370217,328,80.8,20.3,62.5
5107,3/1/2022 10:16,28.16905267,84.023563,320.9,80.4,20.3,63.7
5109,3/1/2022 10:16,28.168966,84.02341367,313.1,78.5,20.2,62.8
5111,3/1/2022 10:16,28.16886933,84.023208,505.5,93.8,20.2,61.9
5113,3/1/2022 10:16,28.16879517,84.023057,665.7,114.3,20.2,62.4
5115,3/1/2022 10:16,28.1687145,84.02290667,755.4,121.8,20.2,62.3
5117,3/1/2022 10:16,28.16863817,84.022767,795.8,128,20.2,61.9
5119,3/1/2022 10:16,28.16856833,84.02262467,706.4,118.7,20.2,61.7
5121,3/1/2022 10:16,28.16849733,84.02248233,731.3,120.6,20.3,62.2
5123,3/1/2022 10:16,28.1684325,84.02234217,773.2,123.4,20.3,62.3
5125,3/1/2022 10:16,28.168369,84.022203,699.9,116.7,20.4,62.3
5127,3/1/2022 10:16,28.16831767,84.022043,434,85.5,20.3,61.4
5129,3/1/2022 10:17,28.168274,84.021882,430.6,85.2,20.3,61.2
5131,3/1/2022 10:17,28.16824117,84.02172867,269.7,71,20.3,61.3
5133,3/1/2022 10:17,28.16820867,84.02158033,237.9,67.6,20.5,61.6
5135,3/1/2022 10:17,28.16816217,84.02138883,232.6,65.6,20.7,61.5
5137,3/1/2022 10:17,28.1681125,84.02122533,255.7,66.7,20.7,61.2
5139,3/1/2022 10:17,28.16806167,84.0210585,271.7,68.3,20.8,60.8
5141,3/1/2022 10:17,28.16801167,84.02090517,264.2,67.6,20.9,60.7
5143,3/1/2022 10:17,28.167966,84.0207665,267.5,67.9,20.6,60.3
5145,3/1/2022 10:17,28.16792033,84.02063717,289.8,66.9,20.7,60.3
5147,3/1/2022 10:17,28.16788533,84.02047817,295.9,65.7,20.7,60.4
5149,3/1/2022 10:17,28.167927,84.02034217,303.7,65.5,20.8,60
5151,3/1/2022 10:17,28.16804467,84.02024683,283.3,64.5,21,60
5153,3/1/2022 10:17,28.168175,84.020163,201.8,57.8,21.1,59.9
5155,3/1/2022 10:17,28.168257,84.020112,191.4,56.8,21.3,59.5
5157,3/1/2022 10:17,28.16838467,84.020038,171.9,54.8,21.3,58.5
5159,3/1/2022 10:18,28.16855567,84.01994433,136,52.2,21.4,58.5
5161,3/1/2022 10:18,28.16872467,84.019851,114.2,50,21.4,58.4
5163,3/1/2022 10:18,28.1688545,84.01978567,101.8,48.6,21.4,58.4
5165,3/1/2022 10:18,28.16897917,84.0197255,88.2,50.6,21.4,58.4
5167,3/1/2022 10:18,28.16907983,84.01964817,84.6,50.5,21.4,58.5
5169,3/1/2022 10:18,28.16924217,84.019545,88.6,54.6,21.5,58.4
5171,3/1/2022 10:18,28.16937567,84.01947883,94.7,57.1,21.5,58.6
5173,3/1/2022 10:18,28.16954067,84.0194005,94.7,57.3,21.5,58.9
5175,3/1/2022 10:18,28.16971833,84.019315,91,58.6,21.5,60.8
5177,3/1/2022 10:18,28.16986233,84.019248,107.9,57.5,21.5,60
5179,3/1/2022 10:18,28.1700385,84.0191655,129,61.3,21.4,59.5
5181,3/1/2022 10:18,28.170178,84.019103,136.5,62.5,21.2,58.6
5183,3/1/2022 10:19,28.17035167,84.0190315,129.9,59.4,21.2,58.3
5185,3/1/2022 10:19,28.170436,84.01899033,127.9,58.3,21,57.6
5187,3/1/2022 10:19,28.17051833,84.018951,129.2,58.4,21.1,57.7
5189,3/1/2022 10:19,28.17064283,84.0188975,131.6,59.3,21.1,57.5
5191,3/1/2022 10:19,28.17081417,84.01882583,112.3,59.3,21.1,57.4
5193,3/1/2022 10:19,28.17099217,84.01874867,83.9,52.3,20.9,56.9
5195,3/1/2022 10:19,28.17112417,84.01867783,79.6,50.8,20.8,57.1
5197,3/1/2022 10:19,28.17123517,84.01861683,79.3,49.5,20.8,57.5
5199,3/1/2022 10:19,28.17137067,84.01850217,75.6,49.2,20.9,59.8
5201,3/1/2022 10:19,28.17147633,84.01839333,74.8,48.2,20.8,59.8
5203,3/1/2022 10:19,28.17161433,84.01827617,70.7,46.4,21,59.2
5205,3/1/2022 10:19,28.17174983,84.01822717,70.5,45.7,21.1,58.2
5207,3/1/2022 10:19,28.171902,84.01818667,69.9,45,21,58.1
5209,3/1/2022 10:19,28.172043,84.018134,70.7,45.4,21.1,58.8
5211,3/1/2022 10:20,28.1722845,84.018007,68.5,46,21.1,58.8
5213,3/1/2022 10:20,28.172451,84.01792367,65.9,45.8,21.2,59.3
5215,3/1/2022 10:20,28.1725865,84.01785917,65.7,46.2,21.1,58.7
5217,3/1/2022 10:20,28.17272933,84.01780683,68.2,47.5,21.1,58.7
5219,3/1/2022 10:20,28.17282833,84.01775933,70.2,48.2,21.1,58.6
5221,3/1/2022 10:20,28.1729185,84.01770583,68,48.6,21.2,58.7
5223,3/1/2022 10:20,28.17307317,84.01763867,66.9,48.7,21.3,58.4
5225,3/1/2022 10:20,28.173286,84.01752383,68.8,50.2,21.3,57.7
5227,3/1/2022 10:20,28.17342017,84.01743083,69.9,50,21.3,57.3
5229,3/1/2022 10:20,28.173547,84.01734033,68.5,48.6,21.3,57.3
5231,3/1/2022 10:20,28.17367967,84.01725817,62.6,47.7,21.2,57.4
5233,3/1/2022 10:20,28.17385283,84.01718933,64.8,47.9,21.2,58
5235,3/1/2022 10:20,28.1739965,84.0171355,65.4,48.4,21.2,58
5237,3/1/2022 10:21,28.174144,84.01709933,65.6,47.9,21.2,58.6
5239,3/1/2022 10:21,28.17428683,84.01706783,65.2,47,21.2,59.6
5241,3/1/2022 10:21,28.17447017,84.017036,64.6,47.6,21.2,59.1
5243,3/1/2022 10:21,28.17462183,84.016996,65.2,49.1,21,58.9
5245,3/1/2022 10:21,28.17470983,84.01691317,66.5,49.7,20.9,58.9
5247,3/1/2022 10:21,28.174675,84.0167685,65.8,49.1,20.9,59
5249,3/1/2022 10:21,28.17462233,84.0166095,67.6,49.5,20.8,59.5
5251,3/1/2022 10:21,28.17458517,84.01646067,70.1,50.3,20.8,60
5253,3/1/2022 10:21,28.17454983,84.0163255,74.6,51.4,20.9,59.6
5255,3/1/2022 10:21,28.17458133,84.01620833,74.8,50.8,20.9,59.6
5257,3/1/2022 10:21,28.17470017,84.01611883,79.5,51.5,21.2,59.1
5259,3/1/2022 10:21,28.17485917,84.0160705,82.6,51.7,21.2,58.8
5261,3/1/2022 10:21,28.17498967,84.01602917,83.8,51.2,21.2,58.6
5263,3/1/2022 10:21,28.17513167,84.01597733,81.7,49.3,21.2,58.8
5265,3/1/2022 10:22,28.17526717,84.0159185,80.7,48.2,21.1,58.5
5267,3/1/2022 10:22,28.17540083,84.01585533,75.7,47.8,21.1,58.3
5269,3/1/2022 10:22,28.17552833,84.0157895,79,48.6,21.1,59.2
5271,3/1/2022 10:22,28.17564817,84.0157235,79.8,48.5,21.1,59.1
5273,3/1/2022 10:22,28.17579333,84.01566783,81.2,48.1,21.2,59.5
5275,3/1/2022 10:22,28.175928,84.01563067,79.6,48.2,21.2,59.8
5277,3/1/2022 10:22,28.1760655,84.01556617,78.8,49.9,21.1,59.7
5279,3/1/2022 10:22,28.176206,84.01551217,79.7,50.7,21.1,59.7
5281,3/1/2022 10:22,28.17634483,84.01545917,80,50.6,21,59
5283,3/1/2022 10:22,28.17652267,84.01540183,76.5,49.3,20.9,59.5
5285,3/1/2022 10:22,28.17665433,84.015355,120.1,53.2,21,59.5
5287,3/1/2022 10:22,28.17682017,84.01529183,136.6,55.4,20.9,59.3
5289,3/1/2022 10:22,28.176943,84.015218,141.3,57,21.1,59.5
5291,3/1/2022 10:22,28.1770585,84.0151275,165.9,57.3,21.2,59.1
5293,3/1/2022 10:23,28.177192,84.01501267,171.8,58.6,21.2,59.1
5295,3/1/2022 10:23,28.17730967,84.0149315,179.7,59.6,21.2,59.1
5297,3/1/2022 10:23,28.17743933,84.01487633,189.9,60.8,21.2,59.7
5299,3/1/2022 10:23,28.17755533,84.014837,152.5,57,21.2,59.9
5301,3/1/2022 10:23,28.17769,84.01479967,140.1,54.3,21.3,59.3
5303,3/1/2022 10:23,28.1778335,84.01475133,135.5,53.2,21.4,58.9
5305,3/1/2022 10:23,28.17798333,84.014678,111.7,52.3,21.3,58.4
5307,3/1/2022 10:23,28.17813033,84.01459133,109.1,50.7,21.2,58.4
5309,3/1/2022 10:23,28.17827367,84.01450833,107.2,49.3,21.2,58.6
5311,3/1/2022 10:23,28.17842367,84.0144275,95.7,47.5,21.2,58.7
5313,3/1/2022 10:23,28.17860483,84.01432067,89.7,46,21.2,59.1
5315,3/1/2022 10:23,28.1787495,84.01423483,89.2,45.8,21.2,59.1
5317,3/1/2022 10:23,28.17888567,84.01413233,88.9,45.9,21,59.1
5319,3/1/2022 10:23,28.17901867,84.01401283,88.5,45.4,20.9,59.2
5321,3/1/2022 10:24,28.1791565,84.0139075,85.8,45.2,20.9,59.2
5323,3/1/2022 10:24,28.17929683,84.01381117,82.9,45.9,21,59.5
5325,3/1/2022 10:24,28.17944133,84.01371933,82.3,46.9,20.9,59.3
5327,3/1/2022 10:24,28.1795945,84.013637,119.2,51.4,21,59
5329,3/1/2022 10:24,28.1797505,84.013564,122.2,52.8,21,59.3
5331,3/1/2022 10:24,28.17993967,84.01346867,124.7,53,21,59.3
5333,3/1/2022 10:24,28.18009333,84.01339583,123,53.3,20.8,58.9
5335,3/1/2022 10:24,28.18024683,84.01332033,128.6,53.1,20.7,58.4
5337,3/1/2022 10:24,28.18040517,84.01325433,137.8,53,20.7,58.6
5339,3/1/2022 10:24,28.18055367,84.01320183,141.4,52.7,20.7,58.7
5341,3/1/2022 10:24,28.18070033,84.01315567,121.9,50.7,20.6,58.4
5343,3/1/2022 10:24,28.18088267,84.01309617,110.7,49.6,20.4,59.2
5345,3/1/2022 10:24,28.18103417,84.01303267,106.4,49.7,20.4,59.2
5347,3/1/2022 10:24,28.18113117,84.01295083,109.8,49.3,20.3,59.5
5349,3/1/2022 10:24,28.1811865,84.0128265,104.1,49.5,20.2,59.1
5351,3/1/2022 10:25,28.1811795,84.01271767,94,49.6,20.2,59.6
5353,3/1/2022 10:25,28.18114733,84.01257517,93.4,50.8,20.2,59.9
5355,3/1/2022 10:25,28.181064,84.0124055,81.8,50.2,20.1,60
5357,3/1/2022 10:25,28.18100617,84.01226417,81.1,49.7,20,59.8
5359,3/1/2022 10:25,28.18095783,84.01212267,82.9,49,19.8,59.9
5361,3/1/2022 10:25,28.1808845,84.01192683,80.9,49.2,20,60.4
5363,3/1/2022 10:25,28.1808185,84.0117145,91.7,51.9,19.9,60.2
5365,3/1/2022 10:25,28.18079717,84.011525,92.4,51.1,19.9,60.1
5367,3/1/2022 10:25,28.18079183,84.01133833,92.1,49.9,20,60.1
5369,3/1/2022 10:25,28.18086217,84.01115933,95.1,49.6,20,60
5371,3/1/2022 10:25,28.180967,84.0110025,98.3,49.4,20.2,60
5373,3/1/2022 10:25,28.1810675,84.010848,101.7,49.7,20.3,59.7
5375,3/1/2022 10:25,28.18116767,84.01069133,105.1,50.2,20.3,59.9
5377,3/1/2022 10:25,28.18126733,84.01053667,103.9,50,20.4,59.5
5379,3/1/2022 10:26,28.18136217,84.01039467,95.7,47.7,20.5,59.7
5381,3/1/2022 10:26,28.18144917,84.010252,95.2,47.6,20.5,59.3
5383,3/1/2022 10:26,28.1815225,84.01012617,94.5,48,20.5,59.1
5385,3/1/2022 10:26,28.18160283,84.00997933,87.3,47.1,20.7,59.3
5387,3/1/2022 10:26,28.18169317,84.00979317,83.7,47.2,20.7,59.3
5389,3/1/2022 10:26,28.18175867,84.00965017,74.2,47,20.8,60
5391,3/1/2022 10:26,28.18182917,84.00949367,71.4,46.4,20.8,59.6
5393,3/1/2022 10:26,28.18189683,84.00934067,67.7,45,20.8,59.4
5395,3/1/2022 10:26,28.18197133,84.00918033,66.4,44.1,20.9,59.2
5397,3/1/2022 10:26,28.18207217,84.00898717,64,43.8,21,59.1
5399,3/1/2022 10:26,28.18217783,84.008781,60.8,43.6,21.2,58.6
5401,3/1/2022 10:26,28.18231,84.00855917,69.4,45.9,21.2,58.6
5403,3/1/2022 10:26,28.1824105,84.00840817,73.6,46.1,21.7,57.6
5405,3/1/2022 10:26,28.18252883,84.00826667,80.7,46.9,21.8,57.4
5407,3/1/2022 10:27,28.18268583,84.00812867,87.7,47.9,21.8,57.7
5409,3/1/2022 10:27,28.18281233,84.00802683,103.2,48.5,21.8,57.5
5411,3/1/2022 10:27,28.18298983,84.00789267,113.2,48.7,21.9,57.1
5413,3/1/2022 10:27,28.1831295,84.00778917,114,47.4,21.8,56.6
5415,3/1/2022 10:27,28.18326817,84.00768183,122,45.9,21.8,56.7
5417,3/1/2022 10:27,28.18340417,84.00757233,144.1,47,21.8,56.5
5419,3/1/2022 10:27,28.18352133,84.007438,141.3,46.6,21.6,57.1
5421,3/1/2022 10:27,28.18364717,84.00729717,140.2,46.6,21.6,57.5
5423,3/1/2022 10:27,28.18375683,84.00716467,123.9,45.6,21.6,57.4
5425,3/1/2022 10:27,28.18386883,84.00704017,117.6,45.1,21.5,57.4
5427,3/1/2022 10:27,28.18398817,84.00691167,119.7,46.4,21.5,57.2
5429,3/1/2022 10:27,28.18411167,84.00679383,138.2,48.7,21.4,57.3
5431,3/1/2022 10:27,28.1842855,84.00666767,113.1,48.4,21.4,57.7
5433,3/1/2022 10:27,28.18444217,84.00656683,115.2,49.2,21.3,57.6
5435,3/1/2022 10:28,28.18460433,84.006475,114.2,49.3,21.2,57.3
5437,3/1/2022 10:28,28.18476333,84.00639183,117,50.5,21.2,57.5
5439,3/1/2022 10:28,28.18497283,84.00629067,120.8,51.3,21.2,57.7
5441,3/1/2022 10:28,28.1851395,84.0062155,121.4,52.1,21.2,57.8
5443,3/1/2022 10:28,28.185297,84.00614217,103.9,50.9,21.2,58.7
5445,3/1/2022 10:28,28.18545467,84.00606517,107.2,50.9,21.1,58.5
5447,3/1/2022 10:28,28.18565033,84.0059805,112.7,53,21.1,58.3
5449,3/1/2022 10:28,28.18580983,84.00585567,122.6,54.4,21.2,57.6
5451,3/1/2022 10:28,28.18589033,84.00570183,118.1,54.1,21.2,57.2
5453,3/1/2022 10:28,28.18596783,84.00552983,116,54.2,21.2,57
5455,3/1/2022 10:28,28.18604083,84.00535633,112,53.2,21.2,57
5457,3/1/2022 10:28,28.186113,84.00519417,110.3,52.2,21.3,57.1
5459,3/1/2022 10:28,28.18618267,84.00503383,102.1,50.4,21.3,56.7
5461,3/1/2022 10:28,28.18627067,84.00482967,84,47,21.4,56.6
5463,3/1/2022 10:29,28.186344,84.00466067,74.7,45.5,21.5,56.7
5465,3/1/2022 10:29,28.1864175,84.004487,76.2,44.5,21.6,56.7
5467,3/1/2022 10:29,28.18649117,84.004323,95.2,46,21.6,56.8
5469,3/1/2022 10:29,28.1865765,84.00412767,123.1,48.1,21.7,56.8
5471,3/1/2022 10:29,28.1866425,84.003968,146.4,51.1,21.6,56.3
5473,3/1/2022 10:29,28.18665067,84.00386983,148.6,51.5,21.6,56.3
5475,3/1/2022 10:29,28.18659433,84.00384067,156.2,52.1,21.7,56.1
5477,3/1/2022 10:29,28.18651117,84.00385383,178.5,53.6,21.7,56.1
5479,3/1/2022 10:29,28.18638667,84.00389517,181.7,54.5,21.7,56.9
5481,3/1/2022 10:29,28.18624317,84.00394067,179.9,54.4,21.5,58.2
5483,3/1/2022 10:29,28.1860545,84.00398133,154.1,50.9,21.3,59
5485,3/1/2022 10:29,28.1859035,84.00401183,135.8,47.6,21.2,60.5
5487,3/1/2022 10:29,28.185754,84.00403733,149.7,48.1,21.2,61.5
5489,3/1/2022 10:29,28.1855345,84.00406567,146.6,49,21.2,61.5
5491,3/1/2022 10:30,28.1853775,84.00404867,135.3,49,21.2,60.9
5493,3/1/2022 10:30,28.18521717,84.004011,128.8,48.8,21.2,61
5495,3/1/2022 10:30,28.18506283,84.00393667,127.6,49.5,21.1,61.1
5497,3/1/2022 10:30,28.184929,84.0038195,126.7,50.7,21,60.5
5499,3/1/2022 10:30,28.1848215,84.0036755,123.1,52,21.1,60.1
5501,3/1/2022 10:30,28.184747,84.00348233,95.6,51.2,21.1,60.1
5503,3/1/2022 10:30,28.18472617,84.00337967,91.1,51,21.1,59.8
5505,3/1/2022 10:30,28.18468233,84.0032465,82.7,50.1,21.2,59.5
5507,3/1/2022 10:30,28.18466533,84.0030935,80.7,49.8,21.3,59.3
5509,3/1/2022 10:30,28.184668,84.00288933,91.2,50.7,21.2,58.3
5511,3/1/2022 10:30,28.18467533,84.00272583,105.8,51.4,21.2,58.6
5513,3/1/2022 10:30,28.18465333,84.0025855,113.6,50.6,21.4,58.4
5515,3/1/2022 10:30,28.1846405,84.00243633,112.6,49.6,21.3,57.8
5517,3/1/2022 10:30,28.18464,84.00226283,111.8,49.1,21.3,57.4
5519,3/1/2022 10:31,28.18464217,84.002074,121.5,48.2,21.2,57.3
5521,3/1/2022 10:31,28.18464617,84.001889,149.9,52,21.2,57.7
5523,3/1/2022 10:31,28.18464633,84.00171033,186.3,57.5,21.2,57.8
5525,3/1/2022 10:31,28.1846545,84.0015265,200.4,59.4,21.4,57.9
5527,3/1/2022 10:31,28.18466883,84.00133467,204.4,60.1,21.3,57.9
5529,3/1/2022 10:31,28.18469317,84.0011495,198.3,60.7,21.3,57.8
5531,3/1/2022 10:31,28.18472883,84.00097433,207.2,61.7,21.3,57.6
5533,3/1/2022 10:31,28.18476383,84.00080833,218.9,62.7,21.2,57.2
5535,3/1/2022 10:31,28.18479783,84.0006305,216.8,62.7,21.3,57.3
5537,3/1/2022 10:31,28.18484133,84.00042083,189,55.5,21.3,57.3
5539,3/1/2022 10:31,28.184867,84.00025267,155.8,52.1,21.4,57.2
5541,3/1/2022 10:31,28.18489983,84.000088,147.9,51.5,21.6,57.6
5543,3/1/2022 10:31,28.18494083,83.999938,154.1,50.6,21.7,57.5
5545,3/1/2022 10:31,28.18497483,83.99984533,175.6,51.6,21.6,57.3
5547,3/1/2022 10:31,28.185028,83.999754,181.7,51.6,21.9,57.3
5549,3/1/2022 10:32,28.18508583,83.99963733,183.7,51.1,22.1,57.7
5551,3/1/2022 10:32,28.18514367,83.99949483,179.7,49,22.2,57.3
5553,3/1/2022 10:32,28.185237,83.999361,169.2,47.2,22.3,57.1
5555,3/1/2022 10:32,28.18533867,83.99923383,181.6,47.3,22.5,56.7
5557,3/1/2022 10:32,28.18544717,83.99909417,187.9,48.3,22.5,55.1
5559,3/1/2022 10:32,28.18555567,83.99897833,169.6,46.6,22.5,54.6
5561,3/1/2022 10:32,28.18569133,83.99882717,161.1,45.4,22.4,54.9
5563,3/1/2022 10:32,28.18579817,83.998705,157.5,44.9,22.3,55.4
5565,3/1/2022 10:32,28.18591767,83.99857217,150.3,44.5,22.5,56.5
5567,3/1/2022 10:32,28.185953,83.99853233,145.4,44.7,22.7,57.1
5569,3/1/2022 10:32,28.18605133,83.99841617,123.6,43.8,22.9,57
5571,3/1/2022 10:32,28.18614283,83.99829033,118,43.3,23.1,56.5
5573,3/1/2022 10:32,28.18624,83.99815167,111.2,44.1,23.2,56
5575,3/1/2022 10:33,28.18631117,83.99799933,105.1,43.5,23.2,55.4
5577,3/1/2022 10:33,28.18636317,83.9978355,95.5,43.2,23.2,55.3
5579,3/1/2022 10:33,28.1864285,83.9976095,102.6,44.1,23.1,54.9
5581,3/1/2022 10:33,28.186485,83.9974305,120.3,54.6,22.9,54.8
5583,3/1/2022 10:33,28.186556,83.99725283,132.5,60.9,22.7,54.7
5585,3/1/2022 10:33,28.18662567,83.99708383,142,62.4,22.4,54.8
5587,3/1/2022 10:33,28.186703,83.99693083,156.8,79.8,22.3,54.9
5589,3/1/2022 10:33,28.18678583,83.99685033,169.5,87.5,22.2,55.5
5591,3/1/2022 10:33,28.18695017,83.9967955,169.4,89,22.3,55.4
5593,3/1/2022 10:33,28.18711283,83.99678417,169.7,90.2,22,55.1
5595,3/1/2022 10:33,28.1872885,83.99677917,157.2,80.8,21.8,55.8
5597,3/1/2022 10:33,28.18748217,83.99675767,153.2,74,21.8,56.2
5599,3/1/2022 10:33,28.1875865,83.99673917,158.2,73.5,21.8,57.3
5601,3/1/2022 10:33,28.1877085,83.99670167,147.1,56.2,21.8,57.2
5603,3/1/2022 10:33,28.18783383,83.99667167,135.9,49.5,21.9,57.1
5605,3/1/2022 10:34,28.18795567,83.996655,132.4,50.2,21.9,56.9
5607,3/1/2022 10:34,28.18797767,83.99658617,136.8,50.8,21.7,56.7
5609,3/1/2022 10:34,28.18799117,83.99641467,158.7,51.4,21.7,56.7
5611,3/1/2022 10:34,28.18799233,83.99621617,168.6,53.3,21.4,56.8
5613,3/1/2022 10:34,28.18799583,83.99597067,153.2,52.6,21.4,56.8
5615,3/1/2022 10:34,28.18791317,83.99593133,159.8,51.4,21.4,57.8
5617,3/1/2022 10:34,28.187884,83.995786,152.1,49.4,21.4,58
5619,3/1/2022 10:34,28.18788783,83.99562133,139.3,47.9,21.1,58.2
5621,3/1/2022 10:34,28.18785367,83.99541267,107.5,45.7,21.1,58.4
5623,3/1/2022 10:34,28.18784817,83.99525717,96.9,43.3,21.2,58.8
5625,3/1/2022 10:34,28.18784767,83.995111,95.4,43.5,21.2,58.9
5627,3/1/2022 10:34,28.18784717,83.99496867,88.7,43.3,21.2,58.6
5629,3/1/2022 10:34,28.18783667,83.99481767,79,44,21.4,59.2
5631,3/1/2022 10:35,28.18783133,83.9946735,78.3,44.7,21.3,59.2
5633,3/1/2022 10:35,28.18783033,83.99454017,79.2,45.5,21.3,59.2
5635,3/1/2022 10:35,28.18786983,83.9944425,75.4,45.4,21.5,58.5
5637,3/1/2022 10:35,28.18793667,83.99442617,72.1,46.2,22,58
5639,3/1/2022 10:35,28.18804833,83.99440133,74,46.6,22.1,57.4
5641,3/1/2022 10:35,28.18816283,83.99436733,70.4,45.3,22,57.1
5643,3/1/2022 10:35,28.188312,83.9943065,67.7,43.4,22.1,57
5645,3/1/2022 10:35,28.18839283,83.994205,68.6,42.4,22,56.8
5647,3/1/2022 10:35,28.18848567,83.994056,69.2,41,22,56.8
5649,3/1/2022 10:35,28.188556,83.9939685,75.1,41.4,22.1,56.6
5651,3/1/2022 10:35,28.18865167,83.99391633,75.6,41.4,22.2,56.6
5653,3/1/2022 10:35,28.18876333,83.99388317,75,41.4,22.2,56
5655,3/1/2022 10:35,28.18881817,83.99385067,79.9,42.4,22.2,55.9
5657,3/1/2022 10:36,28.1888855,83.99374033,80.4,42.9,22.2,55.6
5659,3/1/2022 10:36,28.18896717,83.99360217,75.9,41.9,22.2,55.3
