('2022-02-27 12:34:05', 28.260811166666667, 83.97150966666668 , 25.4, 8.9, 27.3, 35.3 ),
('2022-02-27 12:34:11', 28.260753, 83.971445 , 30.9, 9.4, 27.5, 35.6 ),
('2022-02-27 12:34:16', 28.260708666666666, 83.97139733333333 , 34.2, 11.7, 27.7, 34.9 ),
('2022-02-27 12:34:21', 28.26066283333334, 83.97135183333333 , 41.4, 12.3, 28.0, 35.2 ),
('2022-02-27 12:34:26', 28.260615500000004, 83.97129949999999 , 41.3, 12.4, 28.1, 35.7 ),
('2022-02-27 12:34:31', 28.26057166666667, 83.97124966666667 , 54.4, 13.1, 28.2, 35.7 ),
('2022-02-27 12:34:36', 28.2605265, 83.97119749999999 , 61.7, 13.7, 28.3, 35.6 ),
('2022-02-27 12:34:42', 28.260468999999997, 83.97113266666665 , 55.8, 11.6, 28.4, 35.0 ),
('2022-02-27 12:34:47', 28.260424333333336, 83.97108433333332 , 54.8, 10.6, 28.6, 34.4 ),
('2022-02-27 12:34:53', 28.260367499999997, 83.97102850000002 , 45.6, 9.9, 28.7, 33.9 ),
('2022-02-27 12:34:58', 28.260324, 83.97097966666666 , 41.5, 9.3, 28.7, 34.2 ),
('2022-02-28 11:00:02', 28.2532615, 83.975894 , 43.9, 24.9, 21.0, 55.2 ),
('2022-02-28 11:00:08', 28.253319499999996, 83.97593466666667 , 42.5, 24.5, 20.9, 55.0 ),
('2022-02-28 11:00:14', 28.25339016666667, 83.97597249999998 , 42.8, 24.6, 21.0, 54.9 ),
('2022-02-28 11:00:20', 28.25347766666666, 83.97600499999999 , 44.5, 25.1, 21.2, 54.1 ),
('2022-02-28 11:00:26', 28.253552666666664, 83.976039 , 42.9, 26.1, 21.0, 54.4 ),
('2022-02-28 11:00:31', 28.25362283333333, 83.97608616666666 , 47.8, 27.1, 21.0, 55.6 ),
('2022-02-28 11:00:37', 28.253697000000003, 83.97615333333333 , 50.4, 29.0, 21.2, 56.1 ),
('2022-02-28 11:00:43', 28.253703166666664, 83.97624249999998 , 57.5, 35.4, 21.3, 54.3 ),
('2022-02-28 11:00:48', 28.25369, 83.97631416666667 , 61.5, 41.2, 21.4, 53.6 ),
('2022-02-28 11:00:54', 28.253658166666664, 83.97638366666666 , 70.7, 57.5, 21.6, 52.6 ),
('2022-02-28 11:00:59', 28.25361516666667, 83.97643033333334 , 77.2, 68.9, 21.7, 52.1 ),
('2022-02-28 11:01:04', 28.253572833333337, 83.9764845 , 82.2, 74.1, 21.6, 52.4 ),
('2022-02-28 11:01:10', 28.253519166666667, 83.97653883333332 , 76.3, 68.9, 21.7, 52.8 ),
('2022-02-28 11:01:16', 28.2534575, 83.97659916666667 , 75.2, 67.6, 21.9, 53.2 ),
('2022-02-28 11:01:22', 28.253399666666663, 83.97666666666667 , 60.1, 46.2, 22.2, 52.6 ),
('2022-02-28 11:01:28', 28.253356333333333, 83.97673716666668 , 57.7, 39.2, 22.3, 52.1 ),
('2022-02-28 11:01:35', 28.253355499999998, 83.97684483333333 , 50.5, 28.1, 22.7, 51.2 ),
('2022-02-28 11:01:41', 28.2533865, 83.97693483333333 , 51.5, 28.1, 22.9, 51.2 ),
('2022-02-28 11:01:47', 28.253423666666663, 83.97701299999999 , 51.0, 28.9, 22.9, 50.6 ),
('2022-02-28 11:01:52', 28.253444833333333, 83.97708333333334 , 48.5, 29.1, 22.8, 49.8 ),
('2022-02-28 11:01:58', 28.253467666666666, 83.97716899999999 , 47.4, 28.8, 23.1, 50.3 ),
('2022-02-28 11:02:03', 28.253484166666667, 83.97724716666669 , 47.2, 28.9, 23.2, 50.9 ),
('2022-02-28 11:02:08', 28.253491333333333, 83.9773205 , 48.6, 29.3, 23.3, 51.2 ),
('2022-02-28 11:02:15', 28.25348633333333, 83.97741933333333 , 50.4, 29.9, 23.3, 50.8 ),
('2022-02-28 11:02:21', 28.253474166666667, 83.97751199999999 , 50.6, 29.6, 23.4, 50.5 ),
('2022-02-28 11:02:29', 28.253480666666665, 83.97763883333333 , 50.5, 30.8, 23.1, 50.0 ),
('2022-02-28 11:02:37', 28.253506500000004, 83.9777565 , 49.5, 30.0, 22.3, 49.7 ),
('2022-02-28 11:02:42', 28.253530833333336, 83.97782299999999 , 47.7, 29.5, 22.2, 50.6 ),
('2022-02-28 11:02:48', 28.253588166666667, 83.97789166666668 , 49.0, 29.1, 22.2, 50.5 ),
('2022-02-28 11:02:54', 28.253645666666664, 83.97796266666667 , 50.1, 27.9, 22.1, 50.5 ),
('2022-02-28 11:03:01', 28.253700333333335, 83.97804933333333 , 47.0, 26.7, 22.2, 50.8 ),
('2022-02-28 11:03:06', 28.25373983333333, 83.9781095 , 46.7, 26.3, 21.9, 51.0 ),
('2022-02-28 11:03:11', 28.253792666666662, 83.97815883333332 , 45.0, 25.7, 21.7, 51.3 ),
('2022-02-28 11:03:17', 28.253862166666668, 83.97822216666667 , 43.9, 24.8, 21.7, 52.0 ),
('2022-02-28 11:03:23', 28.253938333333334, 83.97827166666666 , 43.0, 24.4, 21.4, 52.8 ),
('2022-02-28 11:03:28', 28.25399616666667, 83.97828766666667 , 43.6, 24.2, 21.3, 53.0 ),
('2022-02-28 11:03:33', 28.25406816666667, 83.97828733333333 , 45.4, 24.6, 21.4, 52.9 ),
('2022-02-28 11:03:39', 28.254156166666668, 83.978286 , 47.7, 25.1, 21.4, 52.7 ),
('2022-02-28 11:03:44', 28.2542235, 83.97828249999999 , 45.8, 25.3, 21.7, 52.8 ),
('2022-02-28 11:03:49', 28.2542945, 83.97828433333333 , 47.9, 25.7, 22.0, 52.6 ),
